timestamp,open,high,low,close,volume
2024-04-03 00:00:00+00:00,505.41957743973774,508.5728771082824,505.3707772955882,507.0694274902344,59155800
2024-04-04 00:00:00+00:00,511.08182923475704,511.42348983220387,500.57746403679687,500.8800964355469,96858100
2024-04-05 00:00:00+00:00,502.23711314886503,508.0750169684766,501.7977926534172,506.1127624511719,74546500
2024-04-08 00:00:00+00:00,506.8157102301138,507.82120781564623,505.58563662088517,506.3958740234375,48401800
2024-04-09 00:00:00+00:00,508.1335553906493,508.3776156958321,502.12964804913753,506.9815979003906,68049200
2024-04-10 00:00:00+00:00,501.28031218136,503.8966314464908,499.9233821983309,501.9051208496094,82652800
2024-04-11 00:00:00+00:00,503.42801505622447,507.13771940586537,499.9135708481498,505.6929016113281,70099000
2024-04-12 00:00:00+00:00,502.14918793409277,503.56474960986543,496.9848635757255,498.71282958984375,92561100
2024-04-15 00:00:00+00:00,502.8911540643935,503.05709839116423,491.61554988176164,492.46490478515625,92101400
2024-04-16 00:00:00+00:00,492.9432762462562,494.4662102656471,490.2781268160622,491.5667724609375,73484000
2024-04-17 00:00:00+00:00,494.0268893119992,494.1928634388067,487.2615443714678,488.6575622558594,75910300
2024-04-18 00:00:00+00:00,490.0535829309475,492.15249561510325,486.71482481856754,487.6520080566406,74548100
2024-04-19 00:00:00+00:00,487.57394131853926,488.56969668668467,482.1264983587833,483.3956298828125,102212600
2024-04-22 00:00:00+00:00,486.00217973304706,490.44409539983275,483.65920663681294,487.8472900390625,67961000
2024-04-23 00:00:00+00:00,489.85833417865257,494.0659315908711,487.6617913619136,493.6363830566406,64633600
2024-04-24 00:00:00+00:00,494.52477110173174,495.31552414024065,491.1762707245871,493.402099609375,55928100
2024-04-25 00:00:00+00:00,487.3200821932215,492.28914639879576,485.6702321576898,491.5276794433594,69122400
2024-04-26 00:00:00+00:00,494.3197628446228,497.7658932650639,493.6852119906925,496.18438720703125,64306100
2024-04-29 00:00:00+00:00,497.9709364388238,498.61525929171887,495.19841463675846,497.941650390625,46415400
2024-04-30 00:00:00+00:00,496.4772740416634,497.45351534342734,490.0536193847656,490.0536193847656,77483600
2024-05-01 00:00:00+00:00,489.4678380773352,496.1160385437577,487.9937042701267,488.4623107910156,80242800
2024-05-02 00:00:00+00:00,492.1720003799534,493.8706803453591,487.6812848525579,493.0310974121094,62550200
2024-05-03 00:00:00+00:00,499.01550940056416,500.37246932338707,496.4772760472205,499.1424255371094,72756700
2024-05-06 00:00:00+00:00,501.54389828336633,504.3359337135483,501.10457784231613,504.2969055175781,47264700
2024-05-07 00:00:00+00:00,505.2633981790086,506.2494113345479,504.1797847364997,504.8533935546875,52561300
2024-05-08 00:00:00+00:00,503.018083190491,505.43914245784595,502.90093900562147,504.9022216796875,42047200
2024-05-09 00:00:00+00:00,505.08770969254925,507.8504891521531,504.4336447297941,507.8114013671875,43643700
2024-05-10 00:00:00+00:00,509.4124711158648,510.2227680798631,507.2452440275092,508.4655456542969,52233200
2024-05-13 00:00:00+00:00,510.14466601949385,510.25203826517287,507.3916583240956,508.5338439941406,36716400
2024-05-14 00:00:00+00:00,508.72903379839863,511.38444082765227,508.19211305924,510.86700439453125,57535900
2024-05-15 00:00:00+00:00,513.3369504006804,517.4859756907869,512.7023697575905,517.193115234375,59504900
2024-05-16 00:00:00+00:00,517.290757880065,518.891807952925,515.9825682875961,516.1290283203125,50244800
2024-05-17 00:00:00+00:00,516.246162943074,516.9393157213522,514.7915729298934,516.8709716796875,59187600
2024-05-20 00:00:00+00:00,516.9880819887991,518.930792527948,516.5975616577482,517.4664306640625,37764200
2024-05-21 00:00:00+00:00,516.7050565718225,518.8918276886369,516.5000244352296,518.735595703125,33437000
2024-05-22 00:00:00+00:00,518.0424072439434,518.7550442398426,515.064823969773,517.2418823242188,48390000
2024-05-23 00:00:00+00:00,520.2976177568495,520.404990006262,512.253338882305,513.4639282226562,57211200
2024-05-24 00:00:00+00:00,515.3089561408403,517.6715030328614,514.3620306627067,516.8612060546875,41291100
2024-05-28 00:00:00+00:00,517.6713823915322,517.9056707197677,514.5864271763583,517.2222900390625,36269600
2024-05-29 00:00:00+00:00,513.1903982666469,514.7816759767405,512.8877659185017,513.6004028320312,45190300
2024-05-30 00:00:00+00:00,512.0581051762924,512.7219421093527,508.9438930493387,510.1934509277344,46377600
2024-05-31 00:00:00+00:00,511.15011057316815,514.967187107586,506.04432903435765,514.8402709960938,90785800
2024-06-03 00:00:00+00:00,516.4511159966606,516.7342044816085,510.18360486685094,515.2600708007812,46835700
2024-06-04 00:00:00+00:00,513.9519821715993,516.5780734778808,512.4876203186922,515.8361206054688,34632700
2024-06-05 00:00:00+00:00,518.1596136281009,521.9864628385163,516.1680432425981,521.9669189453125,47610400
2024-06-06 00:00:00+00:00,522.2694966184689,522.6990451286446,520.0241537818829,521.9570922851562,30808500
2024-06-07 00:00:00+00:00,520.980911626184,524.1342115774243,519.8875261250549,521.3226318359375,43224500
2024-06-10 00:00:00+00:00,520.5122296802525,523.2554648254413,519.9167369014993,522.9332885742188,35686100
2024-06-11 00:00:00+00:00,521.3812301755825,524.2513821567796,519.4092035615838,524.1928100585938,36383400
2024-06-12 00:00:00+00:00,528.7615289974312,531.1923600659605,527.4631115100716,528.4979248046875,63251300
2024-06-13 00:00:00+00:00,530.2454535391702,530.4211698122318,526.7700371068663,529.5620727539062,44760900
2024-06-14 00:00:00+00:00,528.0293950539849,529.9135335983043,527.0238379218912,529.88427734375,40089900
2024-06-17 00:00:00+00:00,529.2008719569648,535.4976399183048,528.7420075865693,534.1015625,55839500
2024-06-18 00:00:00+00:00,534.16013957423,535.585473259027,533.7403629842298,535.4585571289062,41376400
2024-06-20 00:00:00+00:00,536.3859370269113,537.0497738552268,532.2271402161125,534.00390625,70328200
2024-06-21 00:00:00+00:00,533.180428320516,534.4046669419561,531.8288641002639,533.2881469726562,64338600
2024-06-24 00:00:00+00:00,533.1117619254674,535.6777608035513,531.4369822915095,531.5545043945312,45528700
2024-06-25 00:00:00+00:00,532.7787259572508,533.9638101987721,531.260682360104,533.6014404296875,37936200
2024-06-26 00:00:00+00:00,532.4848968900385,534.9823310545671,531.8385253727439,534.2673950195312,38550600
2024-06-27 00:00:00+00:00,534.1302894973802,535.6875469780335,533.3859430174333,535.1096801757812,35041500
2024-06-28 00:00:00+00:00,535.8833782760337,538.9391321933387,531.7601817698417,533.0039672851562,76144500
2024-07-01 00:00:00+00:00,534.3849539324244,534.6298016081159,531.3390631933655,534.1009521484375,40297800
2024-07-02 00:00:00+00:00,532.4947501316359,537.6953125,532.4457925507478,537.6953125,40434800
2024-07-03 00:00:00+00:00,537.381917105902,540.457218430894,537.3427629954197,540.0948486328125,32789900
2024-07-05 00:00:00+00:00,540.3984429341523,543.6108134486142,539.7618150479054,543.2092895507812,41488400
2024-07-08 00:00:00+00:00,543.9926747169111,544.7859786497875,542.7684365626419,543.8359985351562,36110500
2024-07-09 00:00:00+00:00,544.795863484972,545.6968861634513,544.0711239537649,544.3649291992188,27289700
2024-07-10 00:00:00+00:00,545.5891764995068,550.0943497431794,545.2953712492263,549.7515869140625,38701200
2024-07-11 00:00:00+00:00,549.869152242232,550.7408243676441,544.3747844096212,545.0113525390625,53054200
2024-07-12 00:00:00+00:00,546.1375661846453,552.0530636843816,545.6674778416151,548.4489135742188,53084400
2024-07-15 00:00:00+00:00,550.4469707289841,553.1990561394715,548.0964091939553,549.957275390625,40584300
2024-07-16 00:00:00+00:00,551.2697107807569,553.5124942578993,550.5155607141872,553.2186889648438,36475300
2024-07-17 00:00:00+00:00,547.2835053633577,548.9582849622979,545.1386373621594,545.4618530273438,57119000
2024-07-18 00:00:00+00:00,546.9994907975359,547.9886849352189,539.0859974733345,541.27001953125,56270400
2024-07-19 00:00:00+00:00,541.0350233261719,542.6608454522978,536.6179614633988,537.6757202148438,65509100
2024-07-22 00:00:00+00:00,541.6030366708314,543.826272604696,539.6638622867013,543.2190551757812,43346700
2024-07-23 00:00:00+00:00,543.111291105197,545.2659625762393,541.8773090500791,542.3670043945312,34439600
2024-07-24 00:00:00+00:00,537.5483166712224,537.8519253696913,529.1549319575545,530.0755615234375,74515300
2024-07-25 00:00:00+00:00,530.1931317534066,536.177254363603,526.3735438881854,527.313720703125,61158300
2024-07-26 00:00:00+00:00,531.1039639898098,535.9127455404142,530.3302071573028,533.2194213867188,53763800
2024-07-29 00:00:00+00:00,534.767000996549,535.7757424689108,531.5349634304656,533.532958984375,39515800
2024-07-30 00:00:00+00:00,535.0020485169553,536.05980735921,527.421572998221,530.829833984375,46853600
2024-07-31 00:00:00+00:00,537.6658891932146,542.0927543010554,536.2947780748914,539.4581909179688,65663400
2024-08-01 00:00:00+00:00,541.1819427118934,543.4345294348678,528.3127341764186,531.8189697265625,76428700
2024-08-02 00:00:00+00:00,524.7085981454201,525.9230331199286,517.7059303208597,521.9173583984375,82789100
2024-08-05 00:00:00+00:00,501.0954700551791,512.7893973566776,499.75367969518885,506.7171630859375,146267400
2024-08-06 00:00:00+00:00,508.51921810050686,518.8322310175004,507.19706454680966,511.3888854980469,84826300
2024-08-07 00:00:00+00:00,517.5785847252098,520.63433876445,507.3733501679388,507.97076416015625,70698300
2024-08-08 00:00:00+00:00,513.1125407389065,520.3404486814812,511.08525465156777,519.7136840820312,63276600
2024-08-09 00:00:00+00:00,518.8910375919244,523.4941863094633,517.66679909137,522.0054931640625,45619600
2024-08-12 00:00:00+00:00,523.2002315312384,524.6888644740229,520.0074088697114,522.2796020507812,42542100
2024-08-13 00:00:00+00:00,525.4725645280489,531.1040615199245,525.2277168327499,530.8689575195312,52333100
2024-08-14 00:00:00+00:00,531.6621646835201,533.7287242856177,528.9884474672805,532.5436401367188,42446900
2024-08-15 00:00:00+00:00,538.1751988274788,541.9556326474029,537.5679813653051,541.671630859375,60846800
2024-08-16 00:00:00+00:00,540.0556546584454,543.5814973816967,539.8989784334714,542.8861083984375,44430700
2024-08-19 00:00:00+00:00,543.2974116195307,548.0768432617188,542.4453464492109,548.0768432617188,39121800
2024-08-20 00:00:00+00:00,547.6263456901657,549.2815184001456,545.8438474042439,547.1856079101562,33732300
2024-08-21 00:00:00+00:00,548.2335208659752,550.5252615016209,543.2973537542563,549.0659790039062,41514600
2024-08-22 00:00:00+00:00,550.9660160166799,551.5732334533072,543.5422179587766,544.7566528320312,56121500
2024-08-23 00:00:00+00:00,547.998590612835,551.4852196453214,545.8047048974495,550.5449829101562,50639400
2024-08-26 00:00:00+00:00,551.5733022984582,552.2882384520825,547.5284135216066,549.2325439453125,35788600
